timestamp,load,hour,dayofweek,is_weekend,is_peak_hour,is_holiday,lag_24h,lag_168h,temp_C,is_peak_load
2020-09-21 15:00:00+01:00,30784.0,15,0,False,False,False,31914.0,32688.0,22.3,False
2020-09-21 16:00:00+01:00,33418.0,16,0,False,False,False,33744.0,34807.0,22.8,False
2020-09-21 17:00:00+01:00,35436.0,17,0,False,True,False,34934.0,36618.0,22.8,False
2020-09-21 18:00:00+01:00,35339.0,18,0,False,True,False,34690.0,36232.0,22.3,False
2020-09-21 19:00:00+01:00,36454.0,19,0,False,True,False,35373.0,35970.0,19.0,True
2020-09-21 20:00:00+01:00,34726.0,20,0,False,False,False,34128.0,34592.0,17.8,False
2020-09-21 21:00:00+01:00,31378.0,21,0,False,False,False,31186.0,31580.0,17.3,False
2020-09-21 22:00:00+01:00,26766.0,22,0,False,False,False,27318.0,26949.0,16.3,False
2020-09-21 23:00:00+01:00,23236.0,23,0,False,False,False,24064.0,21798.0,15.7,False
2020-09-22 00:00:00+01:00,21352.0,0,1,False,False,False,21067.0,18890.0,15.6,False
2020-09-22 01:00:00+01:00,20718.0,1,1,False,False,False,20120.0,18132.0,14.8,False
2020-09-22 02:00:00+01:00,20172.0,2,1,False,False,False,19463.0,18334.0,14.0,False
2020-09-22 03:00:00+01:00,19317.0,3,1,False,False,False,18576.0,17096.0,13.5,False
2020-09-22 04:00:00+01:00,19244.0,4,1,False,False,False,18322.0,16901.0,13.1,False
2020-09-22 05:00:00+01:00,20650.0,5,1,False,False,False,18508.0,18620.0,12.7,False
2020-09-22 06:00:00+01:00,24435.0,6,1,False,False,False,23864.0,24052.0,12.4,False
2020-09-22 07:00:00+01:00,28660.0,7,1,False,True,False,29184.0,28852.0,12.4,False
2020-09-22 08:00:00+01:00,32260.0,8,1,False,True,False,32883.0,31183.0,14.7,False
2020-09-22 09:00:00+01:00,32788.0,9,1,False,False,False,34174.0,32600.0,17.1,False
2020-09-22 10:00:00+01:00,32954.0,10,1,False,False,False,32980.0,32928.0,19.9,False
2020-09-22 11:00:00+01:00,33488.0,11,1,False,False,False,32183.0,33152.0,22.0,False
2020-09-22 12:00:00+01:00,33968.0,12,1,False,False,False,33108.0,34292.0,23.1,False
2020-09-22 13:00:00+01:00,33496.0,13,1,False,False,False,31317.0,33700.0,22.9,False
2020-09-22 14:00:00+01:00,33279.0,14,1,False,False,False,30678.0,32992.0,23.5,False
2020-09-22 15:00:00+01:00,33364.0,15,1,False,False,False,30784.0,33020.0,23.1,False
2020-09-22 16:00:00+01:00,33658.0,16,1,False,False,False,33418.0,35704.0,21.8,False
2020-09-22 17:00:00+01:00,34436.0,17,1,False,True,False,35436.0,37444.0,21.1,False
2020-09-22 18:00:00+01:00,34258.0,18,1,False,True,False,35339.0,36161.0,19.7,False
2020-09-22 19:00:00+01:00,34507.0,19,1,False,True,False,36454.0,36758.0,18.1,False
2020-09-22 20:00:00+01:00,32833.0,20,1,False,False,False,34726.0,35302.0,17.7,False
2020-09-22 21:00:00+01:00,28374.0,21,1,False,False,False,31378.0,31922.0,16.8,False
2020-09-22 22:00:00+01:00,25518.0,22,1,False,False,False,26766.0,27114.0,16.7,False
2020-09-22 23:00:00+01:00,22607.0,23,1,False,False,False,23236.0,23245.0,16.3,False
2020-09-23 00:00:00+01:00,20564.0,0,2,False,False,False,21352.0,20163.0,16.1,False
2020-09-23 01:00:00+01:00,20046.0,1,2,False,False,False,20718.0,18394.0,15.2,False
2020-09-23 02:00:00+01:00,20052.0,2,2,False,False,False,20172.0,17454.0,15.2,False
2020-09-23 03:00:00+01:00,19624.0,3,2,False,False,False,19317.0,16475.0,15.4,False
2020-09-23 04:00:00+01:00,20560.0,4,2,False,False,False,19244.0,16332.0,15.9,False
2020-09-23 05:00:00+01:00,20949.0,5,2,False,False,False,20650.0,18877.0,16.1,False
2020-09-23 06:00:00+01:00,24502.0,6,2,False,False,False,24435.0,24158.0,16.3,False
2020-09-23 07:00:00+01:00,30098.0,7,2,False,True,False,28660.0,27862.0,15.7,False
2020-09-23 08:00:00+01:00,34028.0,8,2,False,True,False,32260.0,30762.0,15.9,False
2020-09-23 09:00:00+01:00,35292.0,9,2,False,False,False,32788.0,31797.0,16.5,False
2020-09-23 10:00:00+01:00,35469.0,10,2,False,False,False,32954.0,31626.0,17.3,False
2020-09-23 11:00:00+01:00,36418.0,11,2,False,False,False,33488.0,32944.0,18.4,True
2020-09-23 12:00:00+01:00,36393.0,12,2,False,False,False,33968.0,33886.0,18.0,True
2020-09-23 13:00:00+01:00,35635.0,13,2,False,False,False,33496.0,33213.0,16.1,False
2020-09-23 14:00:00+01:00,35302.0,14,2,False,False,False,33279.0,32178.0,16.0,False
2020-09-23 15:00:00+01:00,35086.0,15,2,False,False,False,33364.0,32014.0,16.8,False
2020-09-23 16:00:00+01:00,36634.0,16,2,False,False,False,33658.0,33464.0,16.8,True
2020-09-23 17:00:00+01:00,37438.0,17,2,False,True,False,34436.0,34760.0,15.8,True
2020-09-23 18:00:00+01:00,37312.0,18,2,False,True,False,34258.0,34608.0,15.2,True
2020-09-23 19:00:00+01:00,37632.0,19,2,False,True,False,34507.0,35106.0,14.0,True
2020-09-23 20:00:00+01:00,36360.0,20,2,False,False,False,32833.0,33392.0,14.1,True
2020-09-23 21:00:00+01:00,31988.0,21,2,False,False,False,28374.0,30370.0,12.8,False
2020-09-23 22:00:00+01:00,29368.0,22,2,False,False,False,25518.0,27564.0,12.4,False
2020-09-23 23:00:00+01:00,27568.0,23,2,False,False,False,22607.0,24674.0,11.4,False
2020-09-24 00:00:00+01:00,25048.0,0,3,False,False,False,20564.0,21926.0,10.6,False
2020-09-24 01:00:00+01:00,24135.0,1,3,False,False,False,20046.0,20413.0,10.1,False
2020-09-24 02:00:00+01:00,23312.0,2,3,False,False,False,20052.0,20026.0,8.9,False
2020-09-24 03:00:00+01:00,22636.0,3,3,False,False,False,19624.0,20004.0,8.5,False
2020-09-24 04:00:00+01:00,22559.0,4,3,False,False,False,20560.0,19944.0,8.0,False
2020-09-24 05:00:00+01:00,23627.0,5,3,False,False,False,20949.0,20442.0,8.2,False
2020-09-24 06:00:00+01:00,28808.0,6,3,False,False,False,24502.0,23634.0,10.6,False
2020-09-24 07:00:00+01:00,33814.0,7,3,False,True,False,30098.0,29235.0,11.8,False
2020-09-24 08:00:00+01:00,36440.0,8,3,False,True,False,34028.0,33396.0,11.9,True
2020-09-24 09:00:00+01:00,36934.0,9,3,False,False,False,35292.0,33856.0,12.6,True
2020-09-24 10:00:00+01:00,36542.0,10,3,False,False,False,35469.0,33742.0,13.5,True
2020-09-24 11:00:00+01:00,35624.0,11,3,False,False,False,36418.0,34384.0,14.6,False
2020-09-24 12:00:00+01:00,35187.0,12,3,False,False,False,36393.0,34662.0,15.5,False
2020-09-24 13:00:00+01:00,36390.0,13,3,False,False,False,35635.0,33876.0,15.7,True
2020-09-24 14:00:00+01:00,35774.0,14,3,False,False,False,35302.0,33040.0,15.3,False
2020-09-24 15:00:00+01:00,36982.0,15,3,False,False,False,35086.0,32754.0,13.0,True
2020-09-24 16:00:00+01:00,37202.0,16,3,False,False,False,36634.0,34186.0,11.9,True
2020-09-24 17:00:00+01:00,39562.0,17,3,False,True,False,37438.0,35540.0,11.8,True
2020-09-24 18:00:00+01:00,39078.0,18,3,False,True,False,37312.0,34956.0,10.8,True
2020-09-24 19:00:00+01:00,39744.0,19,3,False,True,False,37632.0,36522.0,10.2,True
2020-09-24 20:00:00+01:00,37908.0,20,3,False,False,False,36360.0,35860.0,10.0,True
2020-09-24 21:00:00+01:00,35050.0,21,3,False,False,False,31988.0,32294.0,9.7,False
2020-09-24 22:00:00+01:00,30788.0,22,3,False,False,False,29368.0,28136.0,8.5,False
2020-09-24 23:00:00+01:00,27438.0,23,3,False,False,False,27568.0,26820.0,7.8,False
2020-09-25 00:00:00+01:00,24650.0,0,4,False,False,False,25048.0,24794.0,7.9,False
2020-09-25 01:00:00+01:00,23768.0,1,4,False,False,False,24135.0,23291.0,8.1,False
2020-09-25 02:00:00+01:00,23155.0,2,4,False,False,False,23312.0,22966.0,7.7,False
2020-09-25 03:00:00+01:00,21676.0,3,4,False,False,False,22636.0,22232.0,7.7,False
2020-09-25 04:00:00+01:00,21086.0,4,4,False,False,False,22559.0,22093.0,7.6,False
2020-09-25 05:00:00+01:00,21916.0,5,4,False,False,False,23627.0,22956.0,7.3,False
2020-09-25 06:00:00+01:00,26380.0,6,4,False,False,False,28808.0,27132.0,7.3,False
2020-09-25 07:00:00+01:00,33274.0,7,4,False,True,False,33814.0,32279.0,8.0,False
2020-09-25 08:00:00+01:00,36662.0,8,4,False,True,False,36440.0,35810.0,9.0,True
2020-09-25 09:00:00+01:00,36992.0,9,4,False,False,False,36934.0,35922.0,9.6,True
2020-09-25 10:00:00+01:00,36873.0,10,4,False,False,False,36542.0,34464.0,10.0,True
2020-09-25 11:00:00+01:00,36468.0,11,4,False,False,False,35624.0,34246.0,11.4,True
2020-09-25 12:00:00+01:00,36908.0,12,4,False,False,False,35187.0,34488.0,13.2,True
2020-09-25 13:00:00+01:00,22518.0,13,4,False,False,False,36390.0,32772.0,12.2,False
2020-09-25 14:00:00+01:00,35370.0,14,4,False,False,False,35774.0,31588.0,13.6,False
2020-09-25 15:00:00+01:00,34632.0,15,4,False,False,False,36982.0,31565.0,13.8,False
2020-09-25 16:00:00+01:00,35148.0,16,4,False,False,False,37202.0,32061.0,13.9,False
2020-09-25 17:00:00+01:00,37454.0,17,4,False,True,False,39562.0,33884.0,13.6,True
2020-09-25 18:00:00+01:00,37210.0,18,4,False,True,False,39078.0,33606.0,13.1,True
2020-09-25 19:00:00+01:00,37162.0,19,4,False,True,False,39744.0,35474.0,11.9,True
2020-09-25 20:00:00+01:00,34705.0,20,4,False,False,False,37908.0,33488.0,11.3,False
2020-09-25 21:00:00+01:00,31974.0,21,4,False,False,False,35050.0,30948.0,10.8,False
2020-09-25 22:00:00+01:00,28908.0,22,4,False,False,False,30788.0,27830.0,10.4,False
2020-09-25 23:00:00+01:00,24833.0,23,4,False,False,False,27438.0,26002.0,10.1,False
2020-09-26 00:00:00+01:00,21853.0,0,5,True,False,False,24650.0,23002.0,9.6,False
2020-09-26 01:00:00+01:00,20850.0,1,5,True,False,False,23768.0,21769.0,9.3,False
2020-09-26 02:00:00+01:00,19965.0,2,5,True,False,False,23155.0,21026.0,8.8,False
2020-09-26 03:00:00+01:00,19042.0,3,5,True,False,False,21676.0,19660.0,8.2,False
2020-09-26 04:00:00+01:00,18084.0,4,5,True,False,False,21086.0,19268.0,7.7,False
2020-09-26 05:00:00+01:00,18405.0,5,5,True,False,False,21916.0,20486.0,7.2,False
2020-09-26 06:00:00+01:00,21281.0,6,5,True,False,False,26380.0,23884.0,6.8,False
2020-09-26 07:00:00+01:00,26692.0,7,5,True,True,False,33274.0,27723.0,6.4,False
2020-09-26 08:00:00+01:00,31330.0,8,5,True,True,False,36662.0,30524.0,7.1,False
2020-09-26 09:00:00+01:00,33200.0,9,5,True,False,False,36992.0,32200.0,8.2,False
2020-09-26 10:00:00+01:00,33462.0,10,5,True,False,False,36873.0,32906.0,9.7,False
2020-09-26 11:00:00+01:00,33215.0,11,5,True,False,False,36468.0,32652.0,11.1,False
2020-09-26 12:00:00+01:00,33639.0,12,5,True,False,False,36908.0,32140.0,12.2,False
2020-09-26 13:00:00+01:00,33104.0,13,5,True,False,False,22518.0,31860.0,12.6,False
2020-09-26 14:00:00+01:00,32176.0,14,5,True,False,False,35370.0,30605.0,13.1,False
2020-09-26 15:00:00+01:00,32591.0,15,5,True,False,False,34632.0,30658.0,12.7,False
2020-09-26 16:00:00+01:00,33517.0,16,5,True,False,False,35148.0,31772.0,12.1,False
2020-09-26 17:00:00+01:00,36038.0,17,5,True,True,False,37454.0,33317.0,11.9,False
2020-09-26 18:00:00+01:00,36230.0,18,5,True,True,False,37210.0,33663.0,11.4,False
2020-09-26 19:00:00+01:00,36288.0,19,5,True,True,False,37162.0,34474.0,10.7,False
2020-09-26 20:00:00+01:00,34008.0,20,5,True,False,False,34705.0,33144.0,10.9,False
2020-09-26 21:00:00+01:00,31461.0,21,5,True,False,False,31974.0,31120.0,11.4,False
2020-09-26 22:00:00+01:00,28492.0,22,5,True,False,False,28908.0,28832.0,11.4,False
2020-09-26 23:00:00+01:00,25406.0,23,5,True,False,False,24833.0,25910.0,11.4,False
2020-09-27 00:00:00+01:00,22282.0,0,6,True,False,False,21853.0,23768.0,11.2,False
2020-09-27 01:00:00+01:00,21390.0,1,6,True,False,False,20850.0,22328.0,10.3,False
2020-09-27 02:00:00+01:00,20950.0,2,6,True,False,False,19965.0,21257.0,10.3,False
2020-09-27 03:00:00+01:00,19649.0,3,6,True,False,False,19042.0,20545.0,10.2,False
2020-09-27 04:00:00+01:00,19332.0,4,6,True,False,False,18084.0,20272.0,10.4,False
2020-09-27 05:00:00+01:00,20077.0,5,6,True,False,False,18405.0,20624.0,10.3,False
2020-09-27 06:00:00+01:00,21796.0,6,6,True,False,False,21281.0,22402.0,10.5,False
2020-09-27 07:00:00+01:00,25320.0,7,6,True,True,False,26692.0,24668.0,10.4,False
2020-09-27 08:00:00+01:00,29278.0,8,6,True,True,False,31330.0,28372.0,10.8,False
2020-09-27 09:00:00+01:00,32569.0,9,6,True,False,False,33200.0,30806.0,11.5,False
2020-09-27 10:00:00+01:00,34484.0,10,6,True,False,False,33462.0,32152.0,12.6,False
2020-09-27 11:00:00+01:00,35218.0,11,6,True,False,False,33215.0,33024.0,14.1,False
2020-09-27 12:00:00+01:00,36392.0,12,6,True,False,False,33639.0,33390.0,14.7,True
2020-09-27 13:00:00+01:00,35738.0,13,6,True,False,False,33104.0,33316.0,12.9,False
2020-09-27 14:00:00+01:00,34960.0,14,6,True,False,False,32176.0,32550.0,12.9,False
2020-09-27 15:00:00+01:00,35090.0,15,6,True,False,False,32591.0,31914.0,13.4,False
2020-09-27 16:00:00+01:00,36783.0,16,6,True,False,False,33517.0,33744.0,13.7,True
2020-09-27 17:00:00+01:00,38275.0,17,6,True,True,False,36038.0,34934.0,13.7,True
2020-09-27 18:00:00+01:00,38220.0,18,6,True,True,False,36230.0,34690.0,13.3,True
2020-09-27 19:00:00+01:00,38579.0,19,6,True,True,False,36288.0,35373.0,12.6,True
2020-09-27 20:00:00+01:00,36662.0,20,6,True,False,False,34008.0,34128.0,12.2,True
2020-09-27 21:00:00+01:00,33226.0,21,6,True,False,False,31461.0,31186.0,12.0,False
2020-09-27 22:00:00+01:00,30005.0,22,6,True,False,False,28492.0,27318.0,11.8,False
2020-09-27 23:00:00+01:00,26746.0,23,6,True,False,False,25406.0,24064.0,11.7,False
2020-09-28 00:00:00+01:00,23648.0,0,0,False,False,False,22282.0,21067.0,11.2,False
2020-09-28 01:00:00+01:00,22922.0,1,0,False,False,False,21390.0,20120.0,10.3,False
2020-09-28 02:00:00+01:00,23410.0,2,0,False,False,False,20950.0,19463.0,10.2,False
2020-09-28 03:00:00+01:00,22860.0,3,0,False,False,False,19649.0,18576.0,9.9,False
2020-09-28 04:00:00+01:00,22706.0,4,0,False,False,False,19332.0,18322.0,9.7,False
2020-09-28 05:00:00+01:00,23108.0,5,0,False,False,False,20077.0,18508.0,9.6,False
2020-09-28 06:00:00+01:00,28738.0,6,0,False,False,False,21796.0,23864.0,9.6,False
2020-09-28 07:00:00+01:00,33454.0,7,0,False,True,False,25320.0,29184.0,8.8,False
2020-09-28 08:00:00+01:00,36264.0,8,0,False,True,False,29278.0,32883.0,9.0,False
2020-09-28 09:00:00+01:00,37419.0,9,0,False,False,False,32569.0,34174.0,10.1,True
2020-09-28 10:00:00+01:00,37869.0,10,0,False,False,False,34484.0,32980.0,11.6,True
2020-09-28 11:00:00+01:00,37644.0,11,0,False,False,False,35218.0,32183.0,13.1,True
2020-09-28 12:00:00+01:00,37908.0,12,0,False,False,False,36392.0,33108.0,14.7,True
2020-09-28 13:00:00+01:00,36514.0,13,0,False,False,False,35738.0,31317.0,15.7,True
2020-09-28 14:00:00+01:00,35368.0,14,0,False,False,False,34960.0,30678.0,16.7,False
2020-09-28 15:00:00+01:00,35952.0,15,0,False,False,False,35090.0,30784.0,17.2,False
2020-09-28 16:00:00+01:00,38976.0,16,0,False,False,False,36783.0,33418.0,18.2,True
2020-09-28 17:00:00+01:00,40628.0,17,0,False,True,False,38275.0,35436.0,18.2,True
2020-09-28 18:00:00+01:00,40578.0,18,0,False,True,False,38220.0,35339.0,16.5,True
2020-09-28 19:00:00+01:00,40652.0,19,0,False,True,False,38579.0,36454.0,15.2,True
2020-09-28 20:00:00+01:00,37627.0,20,0,False,False,False,36662.0,34726.0,13.6,True
2020-09-28 21:00:00+01:00,33398.0,21,0,False,False,False,33226.0,31378.0,13.7,False
2020-09-28 22:00:00+01:00,28006.0,22,0,False,False,False,30005.0,26766.0,14.0,False
2020-09-28 23:00:00+01:00,25816.0,23,0,False,False,False,26746.0,23236.0,14.9,False
2020-09-29 00:00:00+01:00,24077.0,0,1,False,False,False,23648.0,21352.0,14.5,False
2020-09-29 01:00:00+01:00,24328.0,1,1,False,False,False,22922.0,20718.0,14.2,False
2020-09-29 02:00:00+01:00,24122.0,2,1,False,False,False,23410.0,20172.0,14.5,False
2020-09-29 03:00:00+01:00,23111.0,3,1,False,False,False,22860.0,19317.0,14.5,False
2020-09-29 04:00:00+01:00,22714.0,4,1,False,False,False,22706.0,19244.0,14.5,False
2020-09-29 05:00:00+01:00,23220.0,5,1,False,False,False,23108.0,20650.0,14.6,False
2020-09-29 06:00:00+01:00,28326.0,6,1,False,False,False,28738.0,24435.0,14.5,False
2020-09-29 07:00:00+01:00,33288.0,7,1,False,True,False,33454.0,28660.0,14.2,False
2020-09-29 08:00:00+01:00,35948.0,8,1,False,True,False,36264.0,32260.0,14.7,False
2020-09-29 09:00:00+01:00,36670.0,9,1,False,False,False,37419.0,32788.0,14.8,True
2020-09-29 10:00:00+01:00,36418.0,10,1,False,False,False,37869.0,32954.0,14.9,True
2020-09-29 11:00:00+01:00,36926.0,11,1,False,False,False,37644.0,33488.0,15.9,True
2020-09-29 12:00:00+01:00,37738.0,12,1,False,False,False,37908.0,33968.0,16.4,True
2020-09-29 13:00:00+01:00,37800.0,13,1,False,False,False,36514.0,33496.0,17.2,True
2020-09-29 14:00:00+01:00,36315.0,14,1,False,False,False,35368.0,33279.0,17.8,True
2020-09-29 15:00:00+01:00,35689.0,15,1,False,False,False,35952.0,33364.0,17.8,False
2020-09-29 16:00:00+01:00,38162.0,16,1,False,False,False,38976.0,33658.0,17.7,True
2020-09-29 17:00:00+01:00,39328.0,17,1,False,True,False,40628.0,34436.0,17.2,True
2020-09-29 18:00:00+01:00,39872.0,18,1,False,True,False,40578.0,34258.0,15.9,True
2020-09-29 19:00:00+01:00,41408.0,19,1,False,True,False,40652.0,34507.0,13.4,True
2020-09-29 20:00:00+01:00,38930.0,20,1,False,False,False,37627.0,32833.0,13.3,True
2020-09-29 21:00:00+01:00,33522.0,21,1,False,False,False,33398.0,28374.0,13.0,False
2020-09-29 22:00:00+01:00,28832.0,22,1,False,False,False,28006.0,25518.0,12.1,False
2020-09-29 23:00:00+01:00,28006.0,23,1,False,False,False,25816.0,22607.0,12.0,False
2020-09-30 00:00:00+01:00,25231.0,0,2,False,False,False,24077.0,20564.0,12.5,False
2020-09-30 01:00:00+01:00,24044.0,1,2,False,False,False,24328.0,20046.0,13.1,False
2020-09-30 02:00:00+01:00,22758.0,2,2,False,False,False,24122.0,20052.0,13.4,False
2020-09-30 03:00:00+01:00,20210.0,3,2,False,False,False,23111.0,19624.0,13.0,False
2020-09-30 04:00:00+01:00,19109.0,4,2,False,False,False,22714.0,20560.0,12.0,False
2020-09-30 05:00:00+01:00,20128.0,5,2,False,False,False,23220.0,20949.0,10.6,False
2020-09-30 06:00:00+01:00,24511.0,6,2,False,False,False,28326.0,24502.0,10.2,False
2020-09-30 07:00:00+01:00,29950.0,7,2,False,True,False,33288.0,30098.0,10.4,False
2020-09-30 08:00:00+01:00,32632.0,8,2,False,True,False,35948.0,34028.0,11.8,False
2020-09-30 09:00:00+01:00,33558.0,9,2,False,False,False,36670.0,35292.0,13.9,False
2020-09-30 10:00:00+01:00,33232.0,10,2,False,False,False,36418.0,35469.0,15.9,False
2020-09-30 11:00:00+01:00,34366.0,11,2,False,False,False,36926.0,36418.0,16.7,False
2020-09-30 12:00:00+01:00,35396.0,12,2,False,False,False,37738.0,36393.0,18.4,False
2020-09-30 13:00:00+01:00,36221.0,13,2,False,False,False,37800.0,35635.0,16.8,False
2020-09-30 14:00:00+01:00,36364.0,14,2,False,False,False,36315.0,35302.0,15.9,True
2020-09-30 15:00:00+01:00,37469.0,15,2,False,False,False,35689.0,35086.0,16.5,True
2020-09-30 16:00:00+01:00,40000.0,16,2,False,False,False,38162.0,36634.0,16.0,True
2020-09-30 17:00:00+01:00,41149.0,17,2,False,True,False,39328.0,37438.0,15.7,True
2020-09-30 18:00:00+01:00,41185.0,18,2,False,True,False,39872.0,37312.0,15.1,True
2020-09-30 19:00:00+01:00,40614.0,19,2,False,True,False,41408.0,37632.0,14.9,True
2020-09-30 20:00:00+01:00,37522.0,20,2,False,False,False,38930.0,36360.0,14.8,True
2020-09-30 21:00:00+01:00,33898.0,21,2,False,False,False,33522.0,31988.0,14.6,False
2020-09-30 22:00:00+01:00,29748.0,22,2,False,False,False,28832.0,29368.0,14.6,False
2020-09-30 23:00:00+01:00,24604.0,23,2,False,False,False,28006.0,27568.0,14.3,False
2020-10-01 00:00:00+01:00,21528.0,0,3,False,False,False,25231.0,25048.0,13.9,False
